"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,11,"G4","Allegiant Air","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",51.00,2.00,1.99,0.00,0.01,0.00,0.00,2.00,0.00,121.00,120.00,0.00,1.00,0.00,0.00,
2019,11,"G4","Allegiant Air","CKB","Clarksburg/Fairmont, WV: North Central West Virginia",8.00,1.00,0.57,0.00,0.43,0.00,0.00,0.00,0.00,30.00,17.00,0.00,13.00,0.00,0.00,
2019,11,"G4","Allegiant Air","CLE","Cleveland, OH: Cleveland-Hopkins International",36.00,7.00,2.98,0.00,2.79,0.00,1.23,0.00,0.00,589.00,347.00,0.00,90.00,0.00,152.00,
2019,11,"G4","Allegiant Air","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",253.00,48.00,10.75,2.17,14.63,0.00,20.45,1.00,0.00,2887.00,908.00,50.00,999.00,0.00,930.00,
2019,11,"G4","Allegiant Air","DAY","Dayton, OH: James M Cox/Dayton International",6.00,1.00,0.00,0.87,0.13,0.00,0.00,0.00,0.00,30.00,0.00,26.00,4.00,0.00,0.00,
2019,11,"G4","Allegiant Air","DEN","Denver, CO: Denver International",9.00,3.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,68.00,0.00,0.00,68.00,0.00,0.00,
2019,11,"G4","Allegiant Air","DSM","Des Moines, IA: Des Moines International",56.00,2.00,0.56,0.00,1.00,0.00,0.44,0.00,0.00,42.00,15.00,0.00,15.00,0.00,12.00,
2019,11,"G4","Allegiant Air","ELM","Elmira/Corning, NY: Elmira/Corning Regional",28.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,27.00,0.00,0.00,27.00,0.00,0.00,
2019,11,"G4","Allegiant Air","ELP","El Paso, TX: El Paso International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,11,"G4","Allegiant Air","EUG","Eugene, OR: Mahlon Sweet Field",44.00,9.00,4.13,0.00,1.56,0.00,3.32,0.00,0.00,681.00,411.00,0.00,49.00,0.00,221.00,
2019,11,"G4","Allegiant Air","EVV","Evansville, IN: Evansville Regional",9.00,3.00,1.02,0.00,1.15,0.00,0.84,0.00,0.00,254.00,88.00,0.00,38.00,0.00,128.00,
2019,11,"G4","Allegiant Air","EWR","Newark, NJ: Newark Liberty International",63.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,175.00,148.00,0.00,27.00,0.00,0.00,
2019,11,"G4","Allegiant Air","FAR","Fargo, ND: Hector International",48.00,8.00,4.47,0.16,1.57,0.00,1.80,1.00,0.00,471.00,319.00,7.00,67.00,0.00,78.00,
2019,11,"G4","Allegiant Air","FAT","Fresno, CA: Fresno Yosemite International",55.00,4.00,1.06,0.00,0.04,0.00,2.89,0.00,0.00,205.00,26.00,0.00,5.00,0.00,174.00,
2019,11,"G4","Allegiant Air","FCA","Kalispell, MT: Glacier Park International",17.00,3.00,0.62,1.00,0.62,0.00,0.76,0.00,0.00,93.00,24.00,37.00,19.00,0.00,13.00,
2019,11,"G4","Allegiant Air","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",247.00,84.00,22.32,0.35,31.94,0.00,29.40,0.00,0.00,9697.00,6345.00,28.00,1059.00,0.00,2265.00,
2019,11,"G4","Allegiant Air","FNT","Flint, MI: Bishop International",47.00,5.00,2.89,0.00,1.18,0.00,0.93,0.00,0.00,232.00,106.00,0.00,41.00,0.00,85.00,
2019,11,"G4","Allegiant Air","FSD","Sioux Falls, SD: Joe Foss Field",43.00,6.00,4.04,0.00,0.50,0.00,1.46,0.00,0.00,444.00,283.00,0.00,35.00,0.00,126.00,
2019,11,"G4","Allegiant Air","FWA","Fort Wayne, IN: Fort Wayne International",54.00,9.00,4.85,0.00,2.96,0.00,1.19,0.00,1.00,442.00,335.00,0.00,72.00,0.00,35.00,
2019,11,"G4","Allegiant Air","GFK","Grand Forks, ND: Grand Forks International",17.00,1.00,0.00,0.00,0.21,0.00,0.79,0.00,0.00,19.00,0.00,0.00,4.00,0.00,15.00,
2019,11,"G4","Allegiant Air","GJT","Grand Junction, CO: Grand Junction Regional",18.00,2.00,1.79,0.00,0.07,0.00,0.14,0.00,0.00,101.00,92.00,0.00,5.00,0.00,4.00,
2019,11,"G4","Allegiant Air","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,11,"G4","Allegiant Air","GRI","Grand Island, NE: Central Nebraska Regional",19.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,68.00,31.00,0.00,37.00,0.00,0.00,
2019,11,"G4","Allegiant Air","GRR","Grand Rapids, MI: Gerald R. Ford International",177.00,32.00,7.31,0.00,6.06,0.00,18.63,0.00,0.00,2803.00,1037.00,0.00,238.00,0.00,1528.00,
2019,11,"G4","Allegiant Air","GSO","Greensboro/High Point, NC: Piedmont Triad International",19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,11,"G4","Allegiant Air","GSP","Greer, SC: Greenville-Spartanburg International",30.00,4.00,1.90,0.00,1.05,0.00,1.05,0.00,0.00,136.00,52.00,0.00,49.00,0.00,35.00,
2019,11,"G4","Allegiant Air","GTF","Great Falls, MT: Great Falls International",18.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,64.00,0.00,0.00,0.00,0.00,64.00,
2019,11,"G4","Allegiant Air","HGR","Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",13.00,1.00,0.39,0.00,0.00,0.00,0.61,0.00,0.00,135.00,53.00,0.00,0.00,0.00,82.00,
2019,11,"G4","Allegiant Air","HTS","Ashland, WV: Tri-State/Milton J. Ferguson Field",32.00,3.00,1.85,0.00,1.15,0.00,0.00,0.00,0.00,63.00,42.00,0.00,21.00,0.00,0.00,
2019,11,"G4","Allegiant Air","IAG","Niagara Falls, NY: Niagara Falls International",40.00,3.00,0.39,0.00,0.09,0.00,2.52,2.00,0.00,187.00,13.00,0.00,3.00,0.00,171.00,
2019,11,"G4","Allegiant Air","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",19.00,4.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,144.00,81.00,0.00,33.00,0.00,30.00,
2019,11,"G4","Allegiant Air","IDA","Idaho Falls, ID: Idaho Falls Regional",20.00,3.00,0.46,0.00,1.29,0.00,1.25,0.00,0.00,185.00,32.00,0.00,66.00,0.00,87.00,
2019,11,"G4","Allegiant Air","IND","Indianapolis, IN: Indianapolis International",134.00,26.00,7.06,0.06,10.43,0.00,8.45,0.00,0.00,2484.00,1301.00,6.00,809.00,0.00,368.00,
2019,11,"G4","Allegiant Air","JAX","Jacksonville, FL: Jacksonville International",47.00,6.00,2.80,0.53,1.48,0.00,1.20,0.00,0.00,655.00,331.00,90.00,111.00,0.00,123.00,
2019,11,"G4","Allegiant Air","LAS","Las Vegas, NV: McCarran International",746.00,151.00,36.95,7.28,58.24,4.07,44.46,3.00,1.00,9026.00,2631.00,404.00,3431.00,79.00,2481.00,
2019,11,"G4","Allegiant Air","LAX","Los Angeles, CA: Los Angeles International",86.00,14.00,1.49,1.45,3.09,0.00,7.97,0.00,0.00,822.00,60.00,64.00,123.00,0.00,575.00,
2019,11,"G4","Allegiant Air","LCK","Columbus, OH: Rickenbacker International",58.00,6.00,3.13,0.00,0.21,0.00,2.66,0.00,0.00,495.00,219.00,0.00,17.00,0.00,259.00,
2019,11,"G4","Allegiant Air","LEX","Lexington, KY: Blue Grass",49.00,8.00,4.74,0.00,1.98,0.00,1.28,0.00,0.00,1317.00,273.00,0.00,797.00,0.00,247.00,
2019,11,"G4","Allegiant Air","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9.00,2.00,0.39,0.00,0.65,0.00,0.96,0.00,0.00,116.00,9.00,0.00,18.00,0.00,89.00,
2019,11,"G4","Allegiant Air","LRD","Laredo, TX: Laredo International",9.00,1.00,0.40,0.00,0.60,0.00,0.00,0.00,0.00,15.00,6.00,0.00,9.00,0.00,0.00,
2019,11,"G4","Allegiant Air","MCI","Kansas City, MO: Kansas City International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,11,"G4","Allegiant Air","MDT","Harrisburg, PA: Harrisburg International",68.00,8.00,3.37,0.00,0.42,0.00,4.21,0.00,0.00,955.00,625.00,0.00,31.00,0.00,299.00,
2019,11,"G4","Allegiant Air","MEM","Memphis, TN: Memphis International",60.00,8.00,1.97,0.00,1.58,0.00,4.45,0.00,0.00,379.00,153.00,0.00,59.00,0.00,167.00,
2019,11,"G4","Allegiant Air","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",46.00,15.00,5.83,0.99,3.60,0.00,4.58,0.00,0.00,844.00,420.00,73.00,171.00,0.00,180.00,
